,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.06177505753816623,0.04396573681657367,0.09685775244718828,0.05619853324364255
1,4,0.07457990904337658,0.05276529584977744,0.11594748632965031,0.06719003622595456
2,8,0.07440443310794265,0.0528144899985047,0.11590057628352664,0.06724053370948045
3,12,0.07395625003836834,0.05275803767205344,0.11464254000248736,0.0669204759887882
4,16,0.07123156437878604,0.051140350454906384,0.10880456892011936,0.06427004380920072
5,20,0.061917350084500625,0.044848410547672274,0.09358672711371771,0.05592473075899735
6,24,0.04494178268850881,0.03237052518717556,0.0687545067628863,0.040627474795373805
7,28,0.02877499825577206,0.020507545277364245,0.04523611684030246,0.026137288212896806
8,32,0.02331564630156368,0.016375959692166826,0.036174401635309314,0.020741086878807134
9,36,0.024358335341685283,0.01745881017725683,0.037284910513291865,0.02189043558523419
10,40,0.025847989352545682,0.01932918455771005,0.0374614570437175,0.023325354797971026
11,44,0.014816213394260713,0.010729911597166178,0.022440968580232517,0.013398083792171596
12,48,0.0027928165180728533,0.0018474374039723998,0.004768044617148782,0.00254261221474318
13,Final,0.0028201643280567003,0.0019891373749199004,0.004621968469250005,0.0026163400368428855
