,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.05609327430484622,0.04001711814801149,0.08807378787648071,0.051188024462528126
1,4,0.07585045033778687,0.053715435504705124,0.117689028661689,0.06828560553932664
2,8,0.07526566888236914,0.053629087172935665,0.11665935305115163,0.06800228791842731
3,12,0.07443375811629817,0.053286029240132766,0.11448851546641074,0.0672203222807798
4,16,0.0701194352330676,0.05045410500237825,0.1061657729879003,0.0629747364903761
5,20,0.05879816156929488,0.0423843662963313,0.08754864054128005,0.05239985556223072
6,24,0.04091623382969333,0.02955710023423439,0.0626226950463869,0.037037619175598814
7,28,0.027118134729111776,0.01917767388035188,0.0427185049835534,0.024531599591945362
8,32,0.023225274896943936,0.01656074962937587,0.03523668297234665,0.020679747520264972
9,36,0.02473229467287695,0.017915768152616435,0.03697178031359663,0.02210441752008301
10,40,0.024111841287446725,0.01813214762889903,0.0349795748380846,0.021853229023279405
11,44,0.016685211694435608,0.012197815931251042,0.024466614403382804,0.014900379124863207
12,48,0.0028262178420380485,0.0019917246529379297,0.005000027263374932,0.002746925771344051
13,Final,0.0028783590723276196,0.0020031804594685273,0.0047212577252707345,0.0026559486808075084
