,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.058265246395730295,0.04933426801783923,0.094965534093085,0.06271064133845818
1,4,0.10475418168216474,0.09077534958845801,0.1648194888983188,0.11259586288126669
2,8,0.10390362273187766,0.09052815786379692,0.16449922201115041,0.11264354617098832
3,12,0.10484667052582948,0.09121421289564059,0.16488238651373707,0.11298298305506503
4,16,0.10231197975552032,0.08882092712732723,0.16037792981818397,0.10993911634645716
5,20,0.09663360970973073,0.08422602189693279,0.15140090622072783,0.10406978321640281
6,24,0.08784164913262552,0.07650263051805212,0.1374741811964992,0.09434000220543823
7,28,0.0786543852070457,0.06763473094990258,0.12315613975852052,0.08371294165302766
8,32,0.06335111326911302,0.05372587133259104,0.10024892751085489,0.06717120988852628
9,36,0.04961333184546914,0.04098432936276534,0.07929178864472494,0.051944546470968245
10,40,0.04124114388200841,0.033629427491062784,0.06689659461476401,0.04309433768758021
11,44,0.03609936122486494,0.02892157763950504,0.058639180760783734,0.03722906580196556
12,48,0.031759341066000916,0.025425491918114752,0.05142254118430422,0.03268905667129491
13,Final,0.03027127775451497,0.02408825819098909,0.0489808257150468,0.03098940935543695
