,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.13457820863473252,0.08098461986324948,0.1904426004482269,0.0957312509709966
1,4,0.16982832902922457,0.10393452017496672,0.2349086047310387,0.12110855277790142
2,8,0.17747595371991012,0.10837299158850949,0.24545788024831935,0.12635167431510083
3,12,0.18361341263740638,0.11116638373900312,0.25289647793581466,0.12947492494826035
4,16,0.18829477916817128,0.11422102975875156,0.2608844527104454,0.1333728604169276
5,20,0.19177497143406594,0.11641697182322494,0.2668040025521731,0.13612783794266142
6,24,0.19546587570562102,0.1183622350048295,0.2707964189682789,0.1382058639379256
7,28,0.19925105761820822,0.1205693006250835,0.2763636561240019,0.14078849672318303
8,32,0.19955604479825162,0.12041555584406313,0.2765727600317724,0.14061824067080636
9,36,0.19852015261776768,0.12004379871727362,0.27709173922139624,0.1405366481001263
10,40,0.19894490051131966,0.12024864501993773,0.27632488196926386,0.14053462334533998
11,44,0.19523994963448552,0.11827507047392181,0.2724657582959619,0.13839647096047805
12,48,0.18676627495861814,0.1127853075770364,0.2600259515540309,0.13169779733269094
13,Final,0.183593940766313,0.1108544629781821,0.255755432137629,0.12946446443693027
