,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.06423242052267641,0.05555237960809092,0.1034420361774514,0.06977031390128996
1,4,0.09647631674954407,0.08385590630668581,0.15269914587886252,0.10436860733510714
2,8,0.10641602530202046,0.09205992790865301,0.1678813205055611,0.1144128658550166
3,12,0.10697716278237465,0.09237585314774421,0.1692292300367475,0.11500542102855944
4,16,0.10724341275489932,0.09277386711534044,0.1697153126670922,0.11548992299737161
5,20,0.10702234509156264,0.09262159899033827,0.16882067632591752,0.1150913749981279
6,24,0.10689409504647893,0.09265457152719804,0.1685337362150791,0.11501747845154343
7,28,0.10587670403195827,0.09195086262676073,0.1666281529715699,0.1140203070349281
8,32,0.10328473441389248,0.09013717158099496,0.16176779013771284,0.11137995771338272
9,36,0.0872431958768341,0.07602687289417505,0.13728109905678212,0.09404807594681545
10,40,0.0727866803597924,0.06259494921979178,0.11420665242561308,0.07757820201684568
11,44,0.04939836904042175,0.04141378631892054,0.0787389106066882,0.052063375763461046
12,48,0.04646699421899184,0.038921202244002716,0.07343553323309226,0.04871236824303276
13,Final,0.04627106881814101,0.038759621076584025,0.07341647538888865,0.048613614909126655
