,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.15840841907172806,0.09640400203037092,0.21784484655051056,0.11212754536189774
1,4,0.19538431304080298,0.11760428255366437,0.27325019942736933,0.138078767922877
2,8,0.2019573762343832,0.12120542036595848,0.2824481939982323,0.14232736160787923
3,12,0.2032781222483028,0.12229133377911315,0.28470476782568144,0.1436755259641011
4,16,0.20387204229704584,0.12254723286394133,0.2855316913884696,0.14392186295781986
5,20,0.2038176343220671,0.12267548756333431,0.28651985913366534,0.14426601596101388
6,24,0.20411817457591866,0.1222612896759156,0.2859664373625402,0.14360112478117618
7,28,0.20316091084280194,0.12192756047340082,0.2853582564628688,0.14331716184786505
8,32,0.20187138779681502,0.12122432490431537,0.2830377536595969,0.1423775087821518
9,36,0.20055105588566172,0.12055736572020562,0.2812600409450265,0.14162700322639038
10,40,0.2004134381112707,0.12055388279919543,0.2799068960722477,0.1412464085944703
11,44,0.1986538092805081,0.11970871823528172,0.2773979522010784,0.14019793132604572
12,48,0.1952778185655758,0.11774246574156896,0.27210115253959577,0.13775273982258604
13,Final,0.1930701664030794,0.11634612858683262,0.2691681065104883,0.13612111584855577
