,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.004669384598323301,0.0033528472247819014,0.006696881826730121,0.00404169419464658
1,4,0.005028540023151603,0.003664581980890735,0.00745884625040096,0.004505486976021804
2,8,0.009273681758350484,0.006718166896916043,0.013725522567964275,0.008271485632878316
3,12,0.011812897872307658,0.008653852335390653,0.017421022290930184,0.01060843896421323
4,16,0.012368891609755902,0.009076624256429452,0.017900064093997258,0.011040215188071955
5,20,0.01153589257211145,0.008629599446288822,0.017134173848026155,0.010598220787746932
6,24,0.010645931365844066,0.007963905843477986,0.015338628189090233,0.009626690397459272
7,28,0.00929054647801602,0.0071280656236137035,0.013560260628437092,0.008645865617640112
8,32,0.007935021599295593,0.006045988692814265,0.01169705712145683,0.007373379376659575
9,36,0.006631348925350108,0.005050266624587632,0.009954398627309936,0.006219080800682171
10,40,0.006796835684116055,0.0051125071068812925,0.010110356868908443,0.006287096720920755
11,44,0.006516113208500328,0.0048277243645705676,0.00971457842997587,0.005965820087188368
12,48,0.0060417288080667165,0.004442022840862986,0.009279946757109645,0.005594157156242819
13,Final,0.006230613497516073,0.004639554390763601,0.009375343251051722,0.005745984421177963
