,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.04182738584709312,0.03545010455671921,0.06883610235860242,0.0452447699862748
1,4,0.062276840189911725,0.053846044959144114,0.10089224358340837,0.06781174966389437
2,8,0.0749181776412828,0.06594885216090436,0.12082156532845731,0.08264746017720434
3,12,0.08111084977649725,0.07125263221452045,0.1300489078705166,0.08910862125978533
4,16,0.08508926693835507,0.07460888527539443,0.1353651699507229,0.09296494641927519
5,20,0.08817855314430344,0.0773086236930076,0.1406378549686409,0.09643994786572216
6,24,0.091341088336111,0.07996677606392927,0.14560952625572837,0.09976810222833309
7,28,0.09438831702123052,0.08252122522503781,0.15009376799169924,0.10285215159876004
8,32,0.09711805855114262,0.08473030049951205,0.15434920758992446,0.10554019105186034
9,36,0.09940868012427531,0.08653161667355304,0.15808838593385172,0.10789328361310614
10,40,0.10100705207965364,0.08788839271388038,0.160605372672652,0.10958292384586818
11,44,0.10259287637059025,0.08905094252932258,0.1629313546731918,0.11096317886574134
12,48,0.10369437198613103,0.08979706522719647,0.16439184986120772,0.11186197607410799
13,52,0.10457605744741691,0.09041617743778606,0.16532160758001369,0.11250349658542616
14,56,0.10496193889797023,0.09074568917553742,0.16593344890148054,0.11295714207572781
15,60,0.10491730258372056,0.0908652549056124,0.16702711707710768,0.11347606613462248
16,64,0.1052788584326541,0.09105805164150897,0.16705256866775045,0.11356260974229233
17,68,0.1057196626421494,0.09136939426049293,0.167365337182034,0.11381213764805473
18,72,0.10561623135461966,0.09143937434752622,0.16733278299244383,0.1139272584415806
19,76,0.10553444359176878,0.09146514848561005,0.16798024919772364,0.11420717032345473
20,80,0.10572235512529529,0.09158154720963128,0.16752208979981772,0.11409127630113604
21,84,0.10563556829029326,0.09149164701090667,0.1674926785210396,0.114012298217744
22,88,0.10587736735579088,0.09173978776453648,0.16781033162166428,0.11428035485307865
23,92,0.105906038814509,0.0917101052309658,0.1679065226501617,0.11426369933762316
24,96,0.10608001295727063,0.0917522606783902,0.16799664942843143,0.11435103048041458
25,Final,0.1058493684102041,0.09167781789666439,0.16814621432219876,0.1144182133979997
