,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.1578082170156446,0.096047498757989,0.21918595400396454,0.11230627717489494
1,4,0.19267160150818755,0.11705568963914277,0.26703512396812185,0.13659320477574338
2,8,0.19847315086064884,0.12014378139711622,0.2742605183525197,0.1400320587060937
3,12,0.20118953865654168,0.12159421950206276,0.27741239775180676,0.1416156121794182
4,16,0.20062565731316395,0.12116733015895764,0.27857672048403465,0.1416274471936099
5,20,0.2016320938604286,0.12154361087573273,0.28055765567883745,0.1421988194748427
6,24,0.20228187557076335,0.12146373351150735,0.2791979101041459,0.14159941482893124
7,28,0.2008517598286566,0.12127671818179588,0.2788894105611447,0.14161520463212984
8,32,0.19765257172335074,0.11919147117500499,0.27476107177050907,0.13924889283209432
9,36,0.19149510775919432,0.11514742058237165,0.2664618370858424,0.13458656516282533
10,40,0.18213046856190993,0.10891459986470259,0.2528044206752543,0.1271609211134497
11,44,0.1685056250832319,0.09981135149324621,0.23394703289833307,0.11662243825822778
12,48,0.1487881705643387,0.08791994955032709,0.2074039931808502,0.10277732586485093
13,Final,0.14416970245399774,0.08512573270912502,0.20039572707367664,0.09939059310640867
