,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.09055142100961423,0.07757162096230014,0.14698624528519513,0.09818225525267657
1,4,0.1023661700096295,0.08804783314557824,0.16283069851665205,0.11018422520456388
2,8,0.10311123043380573,0.08886082510462948,0.1644754330899439,0.11130394376173522
3,12,0.10314150943328936,0.08884379196048048,0.16431663593367282,0.11122767441278235
4,16,0.10323583722902575,0.0888475961634811,0.16443348593945775,0.11122202696793511
5,20,0.10286390402128134,0.08872271751528196,0.16433044370086788,0.11117096518390467
6,24,0.10299112212346978,0.08891381838618707,0.1641171382848049,0.11118907987373877
7,28,0.10258540989845673,0.08841354502526916,0.16326362162954616,0.11059418645777845
8,32,0.10208953914777498,0.08808090366004158,0.16360269784738612,0.11056702508834121
9,36,0.10208505876003154,0.08794365476064936,0.16243215534844418,0.11002246926802396
10,40,0.1013565980947953,0.08737949818319588,0.16133609765800425,0.1093420212012003
11,44,0.10146463459121283,0.08718610498104114,0.1606408667383865,0.10891454447650314
12,48,0.10136757554395488,0.08702858938808361,0.15991495796124836,0.10844478598109394
13,52,0.10030642676702209,0.0861698264733335,0.15925155798141993,0.10773793858535916
14,56,0.10027632470663361,0.08625171012883769,0.15864962108914582,0.10770501906276549
15,60,0.09931262899135483,0.08559065012500312,0.15781885778279567,0.10707379365851707
16,64,0.09914437241633134,0.08525088702062356,0.15747752255470548,0.10657392821063624
17,68,0.0989497229396594,0.08512358815248088,0.15740623914615762,0.10647924491661873
18,72,0.09842643597968878,0.08457483600696442,0.15620621491146638,0.10569005358382665
19,76,0.09857056689059941,0.0845631953920075,0.15591536883293963,0.10555497013444583
20,80,0.09801025653036802,0.08420251723625685,0.15569752136600198,0.10529414160077583
21,84,0.09744450535534395,0.08384954583448032,0.15516962557885447,0.10500357225953329
22,88,0.09714156442334305,0.08361926654529916,0.15466923287101772,0.10468125220112659
23,92,0.09712196604385609,0.08372443628745577,0.1544113653340137,0.10469716221624716
24,96,0.09661029013062811,0.08331460719901566,0.15432450376353343,0.10433189975970328
25,Final,0.09630116086073372,0.08301203765300344,0.15429039933155658,0.10417722434053363
