,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.1609710242886692,0.09753771936508177,0.2232621409934106,0.11402639944291312
1,4,0.19755956290219587,0.11790502551155076,0.27558307143138394,0.138388682681877
2,8,0.20179226113919943,0.12063010254695754,0.28174506159545365,0.14157127509967884
3,12,0.2023115602863815,0.12144214980157349,0.2837532616793481,0.14278791217594552
4,16,0.20174301900851385,0.1208869272739489,0.2836638745507237,0.14230719416476237
5,20,0.20185605839137546,0.12101164890245195,0.28417503675583217,0.14248289246274573
6,24,0.20115392462507933,0.12031128156557572,0.283080730844187,0.1416760894303314
7,28,0.20012049530316342,0.1197051412422169,0.2818527009187525,0.14102850523887336
8,32,0.19926085668672602,0.1193145082587723,0.2800494785571148,0.14041407228334002
9,36,0.1975395104489232,0.11828129436847008,0.2791225039776988,0.13955919275648737
10,40,0.19769313589738824,0.1188172458516294,0.2780555915264207,0.1397391017085749
11,44,0.19629395390647103,0.11815160914648572,0.2766682957392769,0.1390432028118363
12,48,0.19529498801358472,0.11748533211809636,0.275394325487992,0.1382718160647376
13,Final,0.19493439658906075,0.11748445398731458,0.2747312744047987,0.13821998431166563
