,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.002559562990731636,0.0017412340791344695,0.003938443947333176,0.0021848973044734385
1,4,0.0024397425916236237,0.0018900074497622747,0.003671242982917185,0.0023138348054270986
2,8,0.003483755178596017,0.002563855802997004,0.005231248534038356,0.003161948694024125
3,12,0.003848525292435138,0.0028031785802122336,0.0057345575612225315,0.0034614478169456334
4,16,0.0040901665235460564,0.0029648990350931545,0.00609096832596318,0.0036625194724554536
5,20,0.0039717296375297115,0.002939304407593943,0.006161924937397309,0.003689031443369879
6,24,0.0037298661259107324,0.002842539693410191,0.00586392540233775,0.0035810457654692316
7,28,0.0036828622835175144,0.0027937187846375847,0.005466598162060079,0.0034231690039675778
8,32,0.0035030402587395227,0.0026527309790427256,0.005282682580825781,0.0032744395401561534
9,36,0.0031939758747372817,0.002402937376157163,0.004815862727499405,0.002983175789721964
10,40,0.003267393415054644,0.0024340105545170424,0.0048261388205623305,0.002987002118845396
11,44,0.0028725165503757037,0.002142209300432816,0.004679893847325005,0.002776640726757038
12,48,0.002284447818095941,0.0016876299281058478,0.003642152674494346,0.0021702712778282132
13,Final,0.0023482834648185643,0.0016726561029732645,0.004056364006427471,0.0022749562608358476
