,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.058642846343664866,0.04199701138976969,0.0916428726362519,0.053526572496889996
1,4,0.07727718008840236,0.05514391108919957,0.12045975728318878,0.07014680532485727
2,8,0.07761407351875302,0.055295304406362114,0.12012135896691979,0.0700913221234991
3,12,0.07786071338226204,0.055487255064297414,0.11898948443724991,0.06980920834574421
4,16,0.0755857155448434,0.054084682425531716,0.11543989045263427,0.0679661424645298
5,20,0.06905638164455186,0.04997908781710289,0.10389168793045003,0.06215473237599652
6,24,0.05251834732185898,0.03842306866326973,0.07840109513666187,0.04741958957487537
7,28,0.03306257418391342,0.024031438468079588,0.05114431847153052,0.030264314909605978
8,32,0.023154222768550472,0.016474466533954422,0.03598066066336039,0.02085256642697759
9,36,0.021066392989214543,0.015087068501047369,0.032413407503936,0.0189300473373394
10,40,0.02416247588194128,0.018044460820548437,0.035305669146434945,0.021873288233099288
11,44,0.020165923563022492,0.01510838183790272,0.029768489263885322,0.01842477339460196
12,48,0.014468257639747559,0.010534239593109505,0.02132627798610044,0.012927582111356473
13,Final,0.012177349510952501,0.008896538107926021,0.018346089343417964,0.011039152969512425
