,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.15354123704915706,0.09396037564516638,0.20920642765750386,0.10870812430031976
1,4,0.19281229621895546,0.11670733373104296,0.2685014941845019,0.13668459300417052
2,8,0.20145080669215545,0.12126448432800774,0.2811187534403964,0.14221018761278215
3,12,0.20398655731549953,0.12317857209414193,0.2845030404336929,0.14430486676579352
4,16,0.20495107931349513,0.12345082205055155,0.28567408553013884,0.14461229994903668
5,20,0.2053566260143967,0.12379264394086094,0.28792533847541624,0.14534943644726647
6,24,0.2062149805118065,0.12357088853630704,0.2862821818513971,0.14456110943181805
7,28,0.20528275114886518,0.12362129977846317,0.28649083883996973,0.14478520435573478
8,32,0.20469426308685923,0.12302495788615314,0.28528620170110425,0.14406369306620617
9,36,0.2023613031744886,0.1219360821397677,0.28282451980590306,0.1429189856334877
10,40,0.20088423080591952,0.12123145914488374,0.2799443813845824,0.14184237668058058
11,44,0.19576421017498383,0.1182482408257683,0.2732902647341701,0.1384021960702645
12,48,0.185943011749268,0.11173353525261549,0.25775400433106044,0.13027757238031568
13,Final,0.18248687323946827,0.10958801245043161,0.254296606229741,0.12809921226313165
