,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.04952258183368366,0.02739371012893651,0.06964327432371858,0.03239846265127678
1,4,0.05814464557151087,0.03266417886895848,0.0791346209922816,0.03782851133659147
2,8,0.06438759264693338,0.03609255616828587,0.08749261853326461,0.041788010286515284
3,12,0.06550764207717312,0.03700729255599565,0.08958345666922347,0.04294606176506069
4,16,0.06582605116835867,0.03716591413183658,0.08992779623312787,0.04309579990222136
5,20,0.06505778812068888,0.036636466272207346,0.08928341790850804,0.04259288938036011
6,24,0.06428931663306478,0.03606699985747226,0.08800836342876393,0.041901722605402925
7,28,0.06288101865889012,0.03515053562030851,0.08691673456435155,0.04103577869242452
8,32,0.06200166867318804,0.03442055528169424,0.08510666090303158,0.0401035507993908
9,36,0.06068043931870968,0.03367038391513042,0.08405523222247177,0.039407365087986486
10,40,0.059979370225057976,0.0331805821392424,0.08260160240543178,0.03875829736901025
11,44,0.058879521491891684,0.03263995850425953,0.08158243690979479,0.038235717704819865
12,48,0.05763034488184583,0.032031646665448055,0.08057402965732588,0.037654153818711504
13,Final,0.05747985440688175,0.03183160856528413,0.07976478121564681,0.037303956126973244
