,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.007436492378330044,0.005412317000233326,0.012169160522314187,0.007128691703248983
1,4,0.006872106459656361,0.004907772619281277,0.01097796241088159,0.006404031004224959
2,8,0.00715688752661341,0.005118076234382043,0.011313160871460906,0.006650506274843249
3,12,0.007167858311878566,0.0051427307246340905,0.011193252362570037,0.006632112297033343
4,16,0.007122236743642891,0.005126049396056958,0.01127504759658211,0.006648926591844078
5,20,0.00716187400770616,0.005125195092350732,0.011238651160556643,0.00662366043406336
6,24,0.007176620835750286,0.005157176987469631,0.011322677736425717,0.006682560783194769
7,28,0.00714628274034776,0.0051279348029910935,0.011264903407281337,0.0066492783427305755
8,32,0.007107069506630246,0.005111273776371424,0.0112037141761824,0.006619322591014296
9,36,0.007147459192296972,0.005092901545912721,0.011162839575805786,0.006575035676659801
10,40,0.007080020308122697,0.005015256918169503,0.011070212151715931,0.006497703903963521
11,44,0.00643729489888865,0.004484322198061423,0.009954461038731545,0.005797076247410726
12,48,0.005644118670032586,0.0039430657274766865,0.008677440684534122,0.005049218138727108
13,Final,0.0055161158058046385,0.0038759598126394314,0.008654970631317148,0.00502541271548786
