,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.06115662235942383,0.04361052083700991,0.09555140078255618,0.05561328384369585
1,4,0.0773473253035053,0.055086885794432064,0.11894324069708527,0.06955855149222359
2,8,0.07814517115533427,0.055907813872503834,0.12028708135684402,0.07057854076613077
3,12,0.07767010413994346,0.05537550798316761,0.12001991575750479,0.0701212559995268
4,16,0.07787769379069841,0.055439501398645764,0.11931933209642008,0.06984898243140927
5,20,0.07614119956329539,0.05451127528726941,0.1165060514119213,0.06858241135968618
6,24,0.06950096557982467,0.05038288037819318,0.10446501597292038,0.06261132364642334
7,28,0.04887037708447173,0.03569055471860174,0.07275106620241312,0.04404421197005056
8,32,0.02848087681130616,0.020277218824474155,0.04420114784928325,0.025707745955547104
9,36,0.021892715273808594,0.015971861971767767,0.03389608578129971,0.02007312381996052
10,40,0.02756187981116856,0.02050035078182067,0.03969954779496415,0.024718383644828555
11,44,0.021460695096353097,0.015951788239385815,0.03135438998436783,0.019380449618791703
12,48,0.01557479891189481,0.011456853576859776,0.023281273316306618,0.0141430043960883
13,Final,0.013443949813904824,0.009919286961453012,0.02086744439947682,0.012492374842129806
