,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.003925296581639594,0.002837464074543677,0.005809802888224135,0.00347171866005136
1,4,0.004260510828789572,0.003105381902843625,0.006206686201718763,0.0037947609991381107
2,8,0.007259952281012117,0.005272112270545787,0.010685971595904892,0.006487213695164337
3,12,0.009067954605596557,0.00669256983478581,0.013421324108820798,0.008218546066047
4,16,0.009505533630023967,0.006996825735116196,0.013834186025103392,0.00850747144579544
5,20,0.009370015040161132,0.0068631079720894725,0.013549794829878635,0.008351223261137122
6,24,0.008231730924878163,0.0062547795810833145,0.01222365116831652,0.007656639835883255
7,28,0.007444207704690713,0.005571090770171881,0.010938450717115468,0.006809753034821965
8,32,0.006182319919956923,0.004689749806473245,0.009386270799823683,0.005807835411436323
9,36,0.005476651884104928,0.00407675486946484,0.008327609385016792,0.005077757976608857
10,40,0.005590210635412361,0.0040435552541875025,0.008372477353715357,0.00502808692121512
11,44,0.005343173531743599,0.004032820061384581,0.0080231408274543,0.004962930456340029
12,48,0.005199755854096091,0.00390935072765474,0.007811387136446804,0.004830443290014025
13,Final,0.005006536014370689,0.0036638126261794453,0.007722287516506479,0.004624455424279764
