,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.16253595688579361,0.0976051428246755,0.22724688034056081,0.11461120804992764
1,4,0.19158827685963672,0.11405246357743884,0.27085391184274604,0.13470957176201537
2,8,0.19078278086639444,0.11353539730912421,0.2702340153014007,0.13425967428669874
3,12,0.1889147105540208,0.11265567730346542,0.26871955443073237,0.1333678743263348
4,16,0.18471623243460217,0.11047524694875141,0.2645990045766997,0.13116448889431281
5,20,0.18203724607625824,0.1093593877154371,0.26070645979479184,0.12973769471749771
6,24,0.1793572209655123,0.10759949468436628,0.2572343429747444,0.12782006145604766
7,28,0.17699132166412443,0.10625972762004135,0.2542163684808174,0.12624191297820864
8,32,0.17442544654319536,0.10498782527048346,0.25111896276465034,0.12488868280230259
9,36,0.17242372741514417,0.10399166359179987,0.2487294552892617,0.12379408598640558
10,40,0.1710871734265967,0.10341594320033388,0.24633551855264815,0.12298698690526175
11,44,0.17016585062649864,0.1029205782890454,0.2443967258869792,0.122204910276326
12,48,0.1690935784815138,0.10225033230573469,0.24320853571827006,0.12150782476964163
13,Final,0.16945152091934856,0.10245142760503965,0.24289657964084035,0.1215343833951219
