,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.08478700823855828,0.07309122522417527,0.13627755585600926,0.0919651254539686
1,4,0.09348920099046099,0.08093387280066057,0.14966699540809594,0.10140466731580648
2,8,0.09897343086229106,0.08548910437701424,0.15671495426837131,0.10667300261538418
3,12,0.10233809160592834,0.08807317676957371,0.16256324809375175,0.11010050899089703
4,16,0.10391533485238978,0.08938395259797706,0.16455391919938822,0.11158548268772858
5,20,0.10457388842270555,0.09002977593721316,0.16543303350932137,0.11229798585240208
6,24,0.10416676468578233,0.08987090002867842,0.16539958325441356,0.11225283396752256
7,28,0.10460255320215235,0.08994903886277722,0.1648891526278149,0.11195553752799074
8,32,0.1043510471157712,0.08989568880690882,0.16535049770781338,0.11217427026892252
9,36,0.10411023188876928,0.08991097638898171,0.16525867148810752,0.11220267699915426
10,40,0.1032221299366499,0.08927962242893875,0.16397701468817424,0.11141431248733256
11,44,0.10303478001230529,0.08916240919402198,0.16343486861324724,0.11117088252560486
12,48,0.10277327603616698,0.08872587682773471,0.16232486071595156,0.11038020964020741
13,Final,0.10251206703997734,0.08843068435730618,0.16152079568998856,0.10997147878112114
