,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.15710048219018408,0.09310302914128235,0.22283046054675107,0.1102753344063952
1,4,0.16888805192576967,0.10041504507197978,0.2424766928874438,0.11948674388313736
2,8,0.16426883941756718,0.09779756171240249,0.23596590240712892,0.11643796923078877
3,12,0.15965899958710494,0.09529789853299632,0.2285506020339807,0.11323498275544701
4,16,0.15456357424954956,0.09242879656778683,0.22208353367529454,0.1099979342846323
5,20,0.15135164363986686,0.09063078636268374,0.21690243119262428,0.10766892706483806
6,24,0.14821916989260378,0.08903141874730018,0.2125496858044093,0.10578350355714916
7,28,0.1464207328623644,0.08792048909917302,0.20887319979472116,0.10421371110433003
8,32,0.14344375070904863,0.08635773423796049,0.20507723584385787,0.10245845584327098
9,36,0.14116051477993594,0.08502453802107372,0.20268337769288483,0.10108024391743921
10,40,0.1395194862279909,0.08419989960467551,0.19952245470998234,0.09992959782652253
11,44,0.13861711351998615,0.08345526715656372,0.19695270613013785,0.09878758375444857
12,48,0.13716604332319285,0.08284959859224758,0.1959838908389831,0.0982772567468132
13,Final,0.13701046217939852,0.0827288129460322,0.19627063735652672,0.09828513813049516
