,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.019359328630568,0.013632560291653552,0.02958614814596259,0.017145665607584633
1,4,0.0749698547845367,0.05333311660017849,0.11498717410617472,0.0672576763476952
2,8,0.07555650209045801,0.053937631746566,0.11577416860652026,0.06793718858651628
3,12,0.07273683086418112,0.05230500282572341,0.11047342517522354,0.06545299744271081
4,16,0.06539090173819301,0.04717250870477134,0.09813954196259643,0.05857902478350454
5,20,0.05183586154896061,0.037724167047302894,0.07749357934446224,0.04659581805046871
6,24,0.03825741721702616,0.02729913852104651,0.058289490707307406,0.03420839845014773
7,28,0.02871528160890987,0.020147404428579877,0.04369795653355969,0.02530238267164389
8,32,0.022007384563068843,0.015560059090482756,0.03359469030263962,0.019494897915087437
9,36,0.026213658118312177,0.018842040118934575,0.038964408583252175,0.02318051591365412
10,40,0.023706904418793837,0.01746454146198163,0.034583814721486285,0.021217249310994182
11,44,0.020208640822066595,0.015017208887630844,0.0295597495239396,0.018261668580668123
12,48,0.007284532906959491,0.005237808681841734,0.011742261294428413,0.006786106350273765
13,Final,0.0029822225544392624,0.002100646372149986,0.0050443946077540726,0.0028298066532305845
