,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.08303321389399516,0.050320736322448566,0.11193119968716349,0.05785597954227309
1,4,0.13360574593687688,0.07971067256909713,0.1875423921977882,0.09404951877384325
2,8,0.14491685525820008,0.08702762557014472,0.2041963779189621,0.10269818467268876
3,12,0.1516813361060274,0.09120683245875048,0.21130590116002435,0.107031682568179
4,16,0.15537292142118475,0.09304560267636773,0.21647476123146878,0.10928405050243822
5,20,0.15786725661690978,0.09511595637660243,0.22098923310354687,0.11179820147789449
6,24,0.15863316768062966,0.09534738243907985,0.2197248407306323,0.11147449207146394
7,28,0.15753128179736256,0.09398785134892428,0.21866755998967533,0.11017311884130074
8,32,0.15391445300977466,0.0913912717893048,0.21330054229672843,0.10710867858405647
9,36,0.14860460250176552,0.0880150775905805,0.20503491141857197,0.10284724262048041
10,40,0.13840170621791376,0.08174972052900854,0.19033099721623126,0.09526062888973254
11,44,0.12362201151046502,0.07211509331466587,0.16640412188685197,0.08314494284611876
12,48,0.10072403503523239,0.05919797643199461,0.1337735061636956,0.06761181569196835
13,Final,0.09344836112017095,0.0549153466889628,0.12490122767941587,0.06288140824954737
